index;x;y;z
830;-0.768007;-0.213489;0.120867
831;-0.793146;-0.290020;0.090502
832;-0.938543;-0.278513;0.111585
833;-0.912098;-0.260031;-0.036322
834;-0.632758;-0.205581;0.194847
835;-0.628465;-0.190574;0.211379
836;-0.993130;-0.288292;0.065791
837;-0.987797;-0.208440;0.246983
838;-1.158540;-0.412156;0.049985
839;-0.811031;-0.112491;0.036807
840;-0.650486;-0.246875;0.038009
841;-0.827006;-0.175998;0.080709
842;-0.950863;-0.283118;0.163273
843;-0.949758;-0.239756;0.076488
844;-0.952014;-0.242885;0.082941
845;-0.844692;-0.226709;0.042637
846;-0.932040;-0.222491;0.094541
847;-0.973263;-0.234138;0.066251
848;-0.982565;-0.199524;0.059799
849;-1.000779;-0.290127;0.076610
850;-0.871856;-0.209837;0.068455
851;-0.864379;-0.241857;0.121056
852;-0.815345;-0.204066;0.124393
853;-0.937122;-0.208578;0.086640
854;-0.927349;-0.234338;0.159382
855;-0.768081;-0.198990;0.118607
856;-0.721317;-0.202045;0.244022
857;-0.710012;-0.161999;0.245085
858;-0.936483;-0.170858;0.177629
859;-0.788879;-0.199045;0.218571
860;-0.794395;-0.159641;0.193124
861;-0.756931;-0.165276;0.182350
862;-0.711113;-0.192234;0.159343
863;-0.829447;-0.214934;0.147039
864;-0.780017;-0.278443;0.112217
865;-0.747387;-0.264340;0.017326
866;-0.701948;-0.293546;0.009382
867;-0.613864;-0.346721;0.003480
868;-0.720501;-0.326348;-0.068364
869;-0.632736;-0.307539;-0.016617
870;-0.548529;-0.300900;-0.008443
871;-0.524006;-0.206011;-0.037629
872;-0.435960;-0.190878;0.077044
873;-0.345709;-0.155530;0.046134
874;-0.248820;-0.058884;0.106682
875;-0.264992;-0.088719;0.136832
876;-0.196826;-0.019302;0.136885
877;-0.172782;-0.044689;0.157301
878;-0.112238;-0.001320;0.090801
879;-0.056728;0.022940;0.116103
880;0.003714;-0.027370;0.105304
881;-0.033257;0.033201;0.027229
882;-0.045208;-0.034508;0.061978
883;-0.011099;-0.084343;0.008105
884;-0.022773;0.029489;0.016495
885;0.057315;-0.048435;-0.020833
886;0.079251;-0.008347;-0.083503
887;0.004790;-0.004273;-0.023847
888;0.044392;-0.020536;-0.049123
889;-0.000231;0.027523;-0.073103
890;0.009576;0.019151;0.022609
891;0.052632;0.026932;0.039465
892;0.061786;0.110268;0.061463
893;0.044533;0.039780;0.074956
894;0.062621;0.083470;0.039494
895;0.004889;0.081179;0.079179
896;0.010243;0.045399;0.054507
897;0.036292;0.113547;0.117756
898;0.027613;0.074267;0.093644
899;0.061776;0.068512;0.008019
900;0.021926;0.034388;0.001612
901;0.028941;-0.000389;0.038203
902;-0.006236;0.011675;0.014562
903;0.044879;0.006837;-0.004836
904;0.085117;-0.009325;-0.037324
905;0.030938;-0.062665;-0.029959
906;0.034809;-0.055390;-0.061147
907;0.121304;-0.025987;-0.105920
908;0.081727;-0.072006;-0.069336
909;0.128442;-0.047141;-0.057719
910;0.077468;-0.027253;-0.021855
911;0.058458;-0.057345;-0.001620
912;0.055653;-0.016448;0.012426
913;0.067033;-0.013328;0.051326
914;0.087897;-0.004502;0.083985
915;0.031530;0.013596;0.095888
916;0.055521;0.028278;0.092524
917;0.029444;0.061847;0.128936
918;0.054698;0.017295;0.104503
919;0.076114;0.055588;0.109192
920;0.063184;0.047887;0.106509
921;0.037029;0.008390;0.089983
922;-0.030657;0.006132;0.048744
923;0.026184;-0.007267;0.058429
924;0.012090;-0.040824;0.051000
925;-0.017260;-0.038764;-0.016559
926;-0.009855;-0.026760;-0.002421
927;0.008574;-0.034147;0.024271
928;0.007853;-0.039739;0.009892
929;0.027144;-0.062614;-0.023830
930;0.007144;-0.041241;-0.068026
931;0.005401;-0.092313;-0.067810
932;-0.034353;-0.056265;-0.063424
933;0.008777;-0.067542;-0.056347
934;0.014816;-0.074750;-0.030229
935;-0.018889;-0.044263;0.002041
936;-0.023372;-0.085804;-0.018129
937;0.028217;-0.010477;-0.008798
938;-0.003821;-0.040110;0.056168
939;0.047163;-0.005984;0.025171
940;0.001028;0.023650;0.088035
941;0.014105;-0.013367;0.055252
942;-0.004155;-0.000529;0.048540
943;0.053900;-0.020624;0.067980
944;0.008175;-0.001128;-0.008583
945;-0.038185;-0.027581;0.015776
946;-0.041990;-0.038973;0.025898
947;0.018148;0.012920;0.004909
948;0.006661;-0.029899;0.026155
949;-0.007380;-0.031969;-0.024908
950;-0.039016;-0.034847;-0.012955
951;-0.037162;-0.034094;-0.013862
952;-0.078029;-0.014283;0.036417
