index;x;y;z
647;-0.000876;-0.014047;0.000657
648;0.005689;-0.015840;-0.001855
649;0.008185;-0.011305;0.001493
650;0.009016;-0.003896;0.005936
651;0.004063;0.006886;0.010293
652;-0.000513;0.013761;0.014945
653;-0.006253;0.017473;0.016492
654;-0.004771;0.015714;0.015665
655;-0.004749;0.011438;0.027275
656;-0.012724;0.008019;0.038362
657;-0.023747;0.012723;0.054146
658;-0.030932;0.019971;0.063445
659;-0.018539;0.011843;0.046441
660;0.006114;-0.005539;0.014648
661;0.038381;-0.042855;-0.051453
662;0.076730;-0.076868;-0.115900
663;0.097642;-0.087493;-0.159536
664;0.083609;-0.056023;-0.134328
665;0.042642;-0.000841;-0.067707
666;-0.002191;0.034714;-0.018643
667;-0.061732;0.059861;0.038814
668;-0.093636;0.063884;0.075205
669;-0.092552;0.048527;0.098987
670;-0.055351;0.022900;0.091866
671;-0.004836;-0.008599;0.067614
672;0.021264;-0.025340;0.048071
673;0.041785;-0.033718;0.023065
674;0.050720;-0.026683;0.008857
675;0.051458;-0.003324;-0.000825
676;0.035336;0.016839;0.001032
677;0.007625;0.027959;-0.003452
678;-0.011449;0.022671;-0.008712
679;-0.030105;0.008662;-0.010198
680;-0.026659;-0.005822;-0.012171
681;-0.013879;-0.019092;-0.014922
682;0.002833;-0.024207;-0.018882
683;0.009937;-0.022543;-0.013274
684;0.003122;-0.011831;0.000508
685;0.007718;0.006868;0.012262
686;0.017590;0.020775;0.016910
687;0.020009;0.025627;0.021222
688;0.007386;0.019957;0.023090
689;-0.014398;0.000447;0.018317
690;-0.012424;-0.013130;0.006903
691;-0.001148;-0.022325;-0.004820
692;0.005544;-0.017582;-0.004146
693;0.006691;-0.003923;0.003874
694;0.004541;0.005873;0.008574
695;0.005219;0.014212;0.009712
696;0.008827;0.012930;0.004919
697;0.006306;0.008845;0.005533
698;0.000482;0.003236;0.006636
699;-0.003200;-0.006609;0.004668
700;-0.003644;-0.011940;0.003263
701;-0.001551;-0.011810;0.004563
702;0.002166;-0.003743;0.011338
703;0.003502;0.011487;0.025830
704;0.000702;0.023852;0.033559
705;-0.012437;0.027070;0.047084
706;-0.024364;0.027135;0.052884
707;-0.023061;0.020154;0.051805
708;-0.009580;0.002329;0.031781
709;-0.001201;-0.018720;0.003412
710;0.023394;-0.039129;-0.034282
711;0.064386;-0.072244;-0.102926
712;0.084539;-0.082844;-0.140309
713;0.084248;-0.057522;-0.134627
714;0.053938;-0.019101;-0.089327
715;0.000514;0.034841;-0.021537
716;-0.035148;0.061781;0.025268
717;-0.083039;0.068136;0.073439
718;-0.095984;0.054420;0.096364
719;-0.056484;0.020384;0.093227
720;-0.020435;-0.002821;0.078252
721;0.018082;-0.027495;0.052060
722;0.037055;-0.036081;0.030386
723;0.047724;-0.026047;0.012310
724;0.047199;-0.011615;0.002960
725;0.033352;0.018282;0.002720
726;0.015865;0.031691;0.001176
727;-0.006648;0.027199;-0.008270
728;-0.021009;0.012652;-0.012696
729;-0.024428;-0.007089;-0.014449
730;-0.021563;-0.018957;-0.016980
731;-0.001118;-0.029826;-0.022225
732;0.010935;-0.027978;-0.016881
733;0.004556;-0.010868;-0.001431
734;0.004749;0.003534;0.011423
735;0.018040;0.020852;0.018348
736;0.018343;0.028142;0.019627
737;0.008258;0.021361;0.023497
738;-0.006704;0.008730;0.020980
739;-0.011606;-0.013409;0.006731
740;-0.006010;-0.023176;-0.003032
741;0.004719;-0.020115;-0.004930
742;0.006406;-0.010104;-0.001305
743;0.007114;0.005384;0.007075
744;0.008282;0.014157;0.008908
745;0.008081;0.017701;0.006462
746;0.003734;0.014152;0.007498
747;-0.002706;0.007048;0.010026
748;-0.003948;-0.002967;0.008937
749;-0.001743;-0.013504;0.003272
750;0.001394;-0.016248;0.002947
751;0.005115;-0.008256;0.006964
752;0.008877;0.002952;0.013821
753;0.004139;0.017064;0.025611
754;-0.002336;0.022162;0.028978
755;-0.011295;0.019536;0.033760
756;-0.017182;0.019336;0.038055
757;-0.015907;0.012660;0.040108
758;-0.011458;0.003958;0.032126
759;-0.007146;-0.007308;0.014877
760;0.004905;-0.021606;-0.007542
761;0.029517;-0.039480;-0.049779
762;0.059377;-0.062385;-0.098214
