index;x;y;z
665;0.006526;0.107823;-0.057795
666;0.034852;0.098360;-0.100020
667;0.015355;0.072834;-0.062266
668;0.018375;0.113275;-0.068325
669;0.028007;0.123999;-0.031618
670;0.018439;0.103918;-0.041250
671;0.058008;0.131804;-0.064489
672;0.044894;0.054890;-0.145699
673;0.089615;0.095591;-0.092722
674;0.061063;0.108651;-0.087725
675;0.078271;0.102682;-0.121521
676;0.052827;0.077810;-0.056338
677;0.041487;0.083083;-0.095364
678;0.036140;0.102831;-0.065559
679;0.044952;0.061093;-0.028219
